,date,restaurant_id,*,**,***
23738,07-06-2007,WeEeWdoa,8,2,2
7294,07-06-2007,Y1EmLmOw,6,1,0
25,07-06-2007,eVOBwLEj,6,0,0
23806,07-06-2007,p038eeom,4,2,0
7352,07-06-2007,qN3gQ1OA,7,1,0
13395,07-06-2007,wmo7AvEq,5,1,1
7257,08-06-2007,7RO5wd3q,13,0,2
10302,08-06-2007,Pk3wrqEd,5,0,6
10972,08-06-2007,WeEeZe3a,0,0,0
7207,08-06-2007,WeEeqwEa,11,1,0
31486,08-06-2007,Y1Em0mOw,4,0,0
1529,08-06-2007,ZBEnXKoY,12,0,0
30035,08-06-2007,dj3dX539,0,0,0
27415,08-06-2007,eVOBwLEj,6,0,0
33499,08-06-2007,geEVYYOz,11,1,0
4191,08-06-2007,lnOR0G3N,2,0,2
5103,08-06-2007,ydEjeOW0,6,1,0
10631,11-06-2007,1JEb6eER,6,0,6
31384,11-06-2007,6VOpy5EL,4,0,0
20234,11-06-2007,7RO5vjEq,16,2,8
7368,11-06-2007,8xEx930k,22,4,2
10729,11-06-2007,9JoP7j38,6,1,0
16542,11-06-2007,WeEevd3a,12,0,0
21625,11-06-2007,p038NDOm,8,1,2
22126,11-06-2007,rJoQ6WOV,6,0,0
30934,11-06-2007,xWoYAaoK,8,0,2
12960,11-06-2007,xWoYGMEK,0,2,0
30324,11-06-2007,ydEja1OW,6,2,1
29197,11-06-2007,ydEjjPEW,6,0,2
27885,12-06-2007,0ZEDGWOD,0,0,0
14378,12-06-2007,0ZEDbxoD,14,2,2
29663,12-06-2007,8x3z8bOk,0,0,0
31693,12-06-2007,8xEx930k,4,0,2
4286,12-06-2007,JGoNqk3L,0,0,0
28880,12-06-2007,N6OkWWOx,1,0,0
4925,12-06-2007,NbE1YaEJ,5,1,0
11765,12-06-2007,Pk3wdDod,15,0,0
21685,12-06-2007,Pk3wrqEd,1,0,1
6241,12-06-2007,ZBEn02oY,11,1,2
29996,12-06-2007,ZBEnDYoY,15,2,5
956,12-06-2007,lnORGdEN,3,1,0
8391,12-06-2007,xWoYNjOK,0,0,0
3477,13-06-2007,1JEbP4oR,6,1,0
2329,13-06-2007,1m3MXnEB,11,2,1
4829,13-06-2007,6K3l6vOz,5,0,0
31227,13-06-2007,6VOpZ53L,14,0,0
14357,13-06-2007,9JoPmqO8,18,0,4
8429,13-06-2007,Pk3wz5Ed,8,1,1
12072,13-06-2007,V43016oB,2,0,0
11908,13-06-2007,WwOaYnOB,10,2,0
31114,13-06-2007,eVOBwLEj,0,0,0
23430,13-06-2007,we39ZAok,10,2,1
5430,13-06-2007,wmo7R3qn,10,0,0
2788,13-06-2007,ydEj4VoW,0,0,0
12667,14-06-2007,N6OkxvEx,9,1,4
30611,14-06-2007,nkOv1loB,1,0,0
1162,15-06-2007,lnOR0G3N,2,0,2
15511,15-06-2007,lnORvnON,7,2,2
28992,15-06-2007,m0oWZP3G,7,1,3
27261,15-06-2007,qN3g0goA,2,0,0
19766,15-06-2007,qN3gQ1OA,7,1,0
18626,15-06-2007,ydEjgP3W,0,0,0
4953,18-06-2007,lnORGdEN,3,1,0
20432,19-06-2007,1JEbKN3R,8,1,2
2270,19-06-2007,7RO5wd3q,13,0,2
6165,19-06-2007,8KoAk4E6,4,2,2
32870,19-06-2007,8gOq01o2,0,0,0
21090,19-06-2007,8x3zG9ok,3,0,1
23483,19-06-2007,JGoNdWEL,4,0,0
25287,19-06-2007,VpoGRA3r,4,2,0
27106,19-06-2007,WwOa8VoB,16,2,4
13531,19-06-2007,WwOaAnOB,14,0,2
10164,19-06-2007,XJ3rqqER,2,0,6
30746,19-06-2007,Y1EmWnow,10,0,0
16646,19-06-2007,ekE4xKE2,9,0,0
4543,19-06-2007,p038NDOm,8,1,2
5127,19-06-2007,p038w8Em,6,2,6
26133,19-06-2007,wmo7ydEq,8,0,1
27192,20-06-2007,8x3z2Z3k,18,2,0
22309,20-06-2007,B1oXKN3V,15,2,4
32499,20-06-2007,NbE1aNEJ,0,0,0
8965,20-06-2007,Pk3wJwEd,2,0,6
28960,20-06-2007,Pk3wz5Ed,8,1,1
25324,20-06-2007,VpoG0wOr,0,0,0
5938,20-06-2007,WwOarJEB,2,0,0
33219,20-06-2007,Y1Em5WEw,7,3,1
6352,20-06-2007,geEVbBEz,0,0,0
30751,20-06-2007,m0oW8gOG,6,0,0
3611,20-06-2007,m0oWdROG,8,0,0
5763,20-06-2007,p038w8Em,8,2,0
23950,20-06-2007,v5oJddEB,18,0,8
20219,20-06-2007,we39eN3k,4,2,0
10867,20-06-2007,wmo74GOq,0,0,0
3183,20-06-2007,wmo77doq,7,2,0
3646,20-06-2007,ydEjKB3W,0,0,0
4052,21-06-2007,0ZEDax3D,0,0,0
21493,21-06-2007,8xEx1730,2,0,1
17002,21-06-2007,B1oXKN3V,6,1,3
10900,21-06-2007,V430M7oB,12,0,5
14407,21-06-2007,WeEexWOa,2,0,2
6570,21-06-2007,XJ3rWYoR,10,0,2
22872,21-06-2007,dj3daao9,9,1,2
25731,21-06-2007,geEVbBEz,4,2,0
4958,21-06-2007,m0oWdROG,0,0,0
6612,21-06-2007,nkOvll3B,4,0,2
14653,21-06-2007,we39j9ok,8,0,4
30091,21-06-2007,we39yR3k,2,0,0
23441,22-06-2007,6VOprd3L,6,2,1
13211,22-06-2007,6VOpwdoL,18,4,2
16623,22-06-2007,B1oXKN3V,1,0,1
28818,22-06-2007,JBEyyJE8,2,0,1
20898,25-06-2007,NbE1yJEJ,4,1,1
18804,25-06-2007,Pk3wdDod,7,0,0
33765,25-06-2007,lnORpe3N,11,2,4
26092,25-06-2007,we39Qr3k,23,0,1
18525,25-06-2007,xWoYjgOK,6,0,4
10262,26-06-2007,1m3MqD3B,9,3,1
19979,26-06-2007,6VOpy5EL,4,0,0
4514,26-06-2007,8x3zQZEk,12,0,2
21192,26-06-2007,KAoK16Eg,4,0,1
14978,26-06-2007,NbE1YaEJ,5,1,0
4955,26-06-2007,NbE1yJEJ,1,0,0
30538,26-06-2007,wmo7ydEq,8,0,1
14885,27-06-2007,JGoNvboL,5,0,1
9337,27-06-2007,KAoKP6Og,0,0,0
4126,27-06-2007,KAoKxdOg,0,0,0
19037,27-06-2007,ZBEnLroY,0,0,0
22575,27-06-2007,v5oJwbOB,0,0,2
1189,28-06-2007,6K3l6vOz,5,0,0
19562,28-06-2007,6Wo2jwo9,8,1,0
25589,28-06-2007,B1oXvlEV,8,2,2
454,28-06-2007,XJ3rKZoR,18,0,2
21247,28-06-2007,m0oWZP3G,7,1,3
1139,28-06-2007,nkOv2wOB,12,0,4
3930,28-06-2007,ydEjKB3W,6,0,2
19491,29-06-2007,7RO5wd3q,2,1,1
3451,29-06-2007,8xExn7o0,0,0,0
15729,29-06-2007,B1oXbbEV,0,0,0
31445,29-06-2007,rJoQRlOV,10,0,8
21060,29-06-2007,wmo7JR3q,5,0,0
15514,29-06-2007,wmo7a9Eq,12,0,2
24050,02-07-2007,6K3l8q3z,16,0,2
11605,02-07-2007,B1oXQmOV,4,2,0
4877,02-07-2007,dj3dQao9,5,1,2
23693,02-07-2007,lnORZeON,7,0,0
3195,02-07-2007,p038aDom,3,0,1
26467,02-07-2007,wmo7kRoq,25,1,1
33127,03-07-2007,1m3Mw9OB,0,0,0
28857,03-07-2007,1m3Mx9EB,5,0,0
27518,03-07-2007,6Wo2YN39,23,5,4
15468,03-07-2007,8xEx1730,2,0,1
9061,03-07-2007,JGoNvboL,5,0,1
6219,03-07-2007,eVOB0r3j,2,2,4
23587,03-07-2007,qN3gZBEA,5,0,0
8286,05-07-2007,1m3MqD3B,10,3,2
26476,05-07-2007,6Wo2YN39,1,0,0
11095,05-07-2007,9JoPJ0E8,10,2,2
13203,05-07-2007,geEVge3z,0,0,0
22550,06-07-2007,6Wo2LYE9,0,0,0
8151,06-07-2007,8KoAZaO6,7,0,0
21921,06-07-2007,JBEymJE8,32,2,9
15306,06-07-2007,NbE1yJEJ,5,1,1
7097,06-07-2007,ZBEnlqoY,15,2,7
13783,06-07-2007,p038aDom,11,0,1
1266,06-07-2007,we39gROk,15,0,0
10965,06-07-2007,wmo7JR3q,5,0,0
25755,09-07-2007,6K3lwvEz,3,1,1
12631,09-07-2007,7RO5wd3q,2,1,1
9314,09-07-2007,9JoP1QO8,1,0,1
18221,09-07-2007,B1oXlNoV,11,1,9
29343,09-07-2007,Pk3wwK3d,54,0,2
18439,09-07-2007,WeEeAWEa,0,0,0
608,09-07-2007,ZBEn5vOY,2,0,2
18654,09-07-2007,ZBEnLroY,1,0,0
19409,09-07-2007,ZBEnlqoY,19,2,7
14124,09-07-2007,rJoQGvEV,1,0,0
29725,09-07-2007,ydEjP1oW,2,0,1
24712,10-07-2007,JGoNK8OL,5,0,5
17690,10-07-2007,JGoNdWEL,4,0,0
5868,10-07-2007,Y1Em5WEw,14,6,2
4304,10-07-2007,dj3dl739,11,1,3
30736,10-07-2007,m0oW8gOG,6,0,0
5394,10-07-2007,rNo6yJ36,14,0,2
25185,10-07-2007,wmo7bb3q,18,0,3
23595,11-07-2007,1JEbQYOR,0,0,0
6956,11-07-2007,B1oXrqEV,1,0,4
19519,11-07-2007,KAoK16Eg,4,0,1
22374,11-07-2007,V430A6oB,13,0,0
30801,11-07-2007,Y1Em5WEw,0,0,0
23543,11-07-2007,v5oJKbOB,8,1,3
7810,12-07-2007,1JEbd4oR,14,1,0
1794,12-07-2007,6Wo2jwo9,7,1,0
7504,12-07-2007,9JoP1QO8,1,0,1
17394,12-07-2007,9JoP9QO8,9,1,0
20981,12-07-2007,V430k6EB,4,0,0
32191,12-07-2007,dj3dz7O9,12,2,2
1199,12-07-2007,geEVge3z,1,0,0
9795,12-07-2007,p0381eom,0,0,0
30844,12-07-2007,rNo6p0E6,0,0,0
1499,12-07-2007,v5oJKbOB,8,1,3
6802,12-07-2007,ydEjgP3W,1,0,0
2451,13-07-2007,6Wo2YN39,7,1,1
14398,13-07-2007,B1oXlNoV,11,1,9
15630,13-07-2007,B1oXvlEV,4,1,0
2594,13-07-2007,JBEyyJE8,2,0,1
892,13-07-2007,p038aDom,5,0,1
27926,13-07-2007,v5oJKbOB,0,0,0
17916,16-07-2007,1m3MkLOB,4,0,1
32184,16-07-2007,8gOqg532,6,0,0
31593,16-07-2007,9JoPyeO8,4,0,1
18397,16-07-2007,B1oXQmOV,4,2,0
2368,16-07-2007,JBEyYNE8,8,1,4
9600,16-07-2007,KAoK96Eg,7,1,4
633,16-07-2007,XJ3rApER,2,0,0
26303,16-07-2007,ZBEn5vOY,2,0,2
30410,16-07-2007,ZBEn6pEY,0,1,3
28292,16-07-2007,dj3dQao9,10,2,4
26420,17-07-2007,B1oXJqEV,8,1,4
13027,17-07-2007,N6OkmQ3x,4,0,0
23305,17-07-2007,V4305yoB,4,1,0
23987,17-07-2007,V430J2OB,5,0,1
14922,17-07-2007,VpoG7orY,5,0,1
27491,17-07-2007,XJ3r0YOR,4,2,2
7232,17-07-2007,XJ3rApER,3,0,0
1684,17-07-2007,Y1Emq9Ew,0,0,0
11943,17-07-2007,geEVr5Ez,8,0,4
32366,17-07-2007,m0oWdROG,2,0,0
708,17-07-2007,njoZBYor,6,1,0
33154,17-07-2007,we39kvOk,4,0,2
33660,17-07-2007,wmo7kRoq,25,1,1
9854,18-07-2007,8KoAypo6,9,1,0
32342,18-07-2007,8gOqj5E2,3,2,2
1817,18-07-2007,8x3zy2Ek,9,1,1
26673,18-07-2007,N6OkmQ3x,4,0,0
19305,18-07-2007,VpoG7orY,5,0,1
11162,18-07-2007,WwOadpoB,9,2,1
27560,18-07-2007,dj3d0r39,9,1,0
7884,19-07-2007,8x3z2Z3k,9,1,0
30867,19-07-2007,9JoP9QO8,9,1,0
13784,19-07-2007,WeEeAWEa,0,0,0
15043,19-07-2007,dj3dqNo9,7,0,2
12972,19-07-2007,dj3dz7O9,6,1,1
18946,19-07-2007,v5oJjyoB,14,1,2
22683,20-07-2007,1JEbd4oR,4,1,0
15727,20-07-2007,9JoPAZO8,3,3,1
2450,20-07-2007,ekE4K6O2,11,2,2
25890,20-07-2007,nkOv8V3B,3,1,2
6321,20-07-2007,rNo6KgO6,10,0,3
31106,20-07-2007,we39gROk,5,0,0
23319,20-07-2007,ydEjP1oW,2,0,1
23060,23-07-2007,8KoAZaO6,7,0,0
6876,23-07-2007,B1oX4moV,1,1,0
21620,23-07-2007,KAoK96Eg,7,1,4
8751,23-07-2007,VpoG7orY,0,0,0
6631,23-07-2007,WwOaYnOB,4,1,0
10935,23-07-2007,XJ3r7RoR,7,1,11
12571,23-07-2007,Y1EmZ93w,6,0,0
1989,23-07-2007,dj3dP739,15,3,6
33364,23-07-2007,we39eD3k,2,0,0
20391,24-07-2007,1m3May3B,0,0,0
16926,24-07-2007,1m3Mw9OB,0,0,1
31881,24-07-2007,N6OkmQ3x,4,0,0
4976,24-07-2007,NbE15REJ,3,1,2
3963,24-07-2007,XJ3r0YOR,2,1,1
996,24-07-2007,XJ3r7RoR,7,1,11
17126,24-07-2007,wmo7kRoq,25,1,1
18691,24-07-2007,ydEjQ2OW,10,0,0
26024,25-07-2007,6VOp6a3L,8,0,2
4572,25-07-2007,8gOqj5E2,3,2,2
29723,25-07-2007,V430A6oB,13,0,0
5588,25-07-2007,WwOadpoB,9,2,1
21601,25-07-2007,XJ3rz83R,6,0,1
7120,25-07-2007,dj3d0r39,9,1,0
17549,25-07-2007,rJoQkrEV,2,0,0
24209,25-07-2007,wmo7bb3q,18,0,3
18892,26-07-2007,0j3L0L3r,4,0,2
2667,26-07-2007,0j3LVqOr,3,1,0
19825,26-07-2007,6VOprd3L,6,2,1
11379,26-07-2007,JBEyR138,5,0,2
22485,26-07-2007,JBEyYNE8,8,1,4
11710,26-07-2007,N6OkJqox,4,0,0
29704,26-07-2007,WwOaB0EB,5,0,1
15343,26-07-2007,ZBEnnKEY,3,1,0
24585,26-07-2007,dj3dz7O9,2,0,1
28356,26-07-2007,geEV5BOz,5,0,1
5308,26-07-2007,m0oWPQOG,3,0,1
28902,27-07-2007,1m3MlLEB,6,1,2
4626,27-07-2007,9JoPAZO8,3,3,1
9800,27-07-2007,B1oXlNoV,6,1,4
19989,27-07-2007,ekE4K6O2,11,2,2
14533,27-07-2007,geEVYZOz,0,2,0
7769,27-07-2007,geEVr5Ez,8,0,4
26942,27-07-2007,njoZBYor,6,1,0
4420,27-07-2007,v5oJjyoB,14,1,2
16943,30-07-2007,1m3Mw6OB,8,0,4
19704,30-07-2007,1m3MzLoB,2,0,1
6049,30-07-2007,9JoPyeO8,4,0,1
9822,30-07-2007,JBEyR138,5,0,2
4658,30-07-2007,KAoKbp3g,5,0,0
12033,30-07-2007,N6OknGox,7,0,0
21125,30-07-2007,dj3dKKE9,2,0,0
16545,30-07-2007,dj3dP739,15,3,6
3058,30-07-2007,njoZ9y3r,5,0,1
24866,30-07-2007,p038RaOm,10,1,2
18723,30-07-2007,p038yXom,3,0,0
24330,31-07-2007,0ZEDXGED,1,0,0
23801,31-07-2007,0j3LVqOr,3,1,0
4547,31-07-2007,1m3M69oB,2,0,0
4056,31-07-2007,6K3lwvEz,3,1,1
9874,31-07-2007,8x3zy2Ek,9,1,1
16526,31-07-2007,B1oX0moV,5,1,2
19146,31-07-2007,B1oXlNoV,2,1,2
26815,31-07-2007,Pk3w8Vod,2,0,2
742,31-07-2007,WwOaPzoB,0,0,3
7658,31-07-2007,XJ3r7RoR,0,0,2
27764,31-07-2007,XJ3rApER,3,0,0
13109,31-07-2007,Y1Em5WEw,5,3,0
18911,31-07-2007,ZBEngr3Y,6,0,0
23109,31-07-2007,njoZl1Er,8,0,1
33792,01-08-2007,8xEx8yE0,5,0,1
9177,01-08-2007,XJ3r2Q3R,6,0,1
11601,01-08-2007,XJ3rz83R,6,0,1
22087,01-08-2007,Y1Emq9Ew,6,0,1
11187,01-08-2007,m0oWPQOG,0,0,0
3943,01-08-2007,njoZD1Er,4,0,0
568,02-08-2007,0j3L0L3r,4,0,2
26532,02-08-2007,1m3MWnOB,0,0,0
3499,02-08-2007,8KoAypo6,9,1,0
6527,02-08-2007,8xEx8yE0,5,0,1
6930,02-08-2007,VpoG9QEr,6,1,3
1547,02-08-2007,WwOaqBOB,0,0,0
8267,02-08-2007,ZBEnnKEY,3,1,0
24664,02-08-2007,ekE4K6O2,11,1,0
11205,02-08-2007,geEV5BOz,6,0,1
30667,02-08-2007,geEVqZOz,0,0,0
4467,02-08-2007,m0oWPQOG,3,0,1
19145,02-08-2007,p038xX3m,38,2,3
28943,02-08-2007,qN3gzgEA,10,1,0
12786,03-08-2007,1m3MlLEB,6,1,2
2794,03-08-2007,7RO5YrOq,6,0,2
24350,03-08-2007,8KoAJzO6,3,0,0
27172,03-08-2007,B1oXKN3V,9,0,0
28794,03-08-2007,V430mqoB,4,0,2
18237,03-08-2007,XJ3rPYOR,2,0,0
13897,03-08-2007,Y1EmbA3w,1,0,0
21025,03-08-2007,dj3d1Xo9,5,1,2
10783,03-08-2007,xWoYwKEK,4,0,2
31510,06-08-2007,0j3L0L3r,0,0,1
15874,06-08-2007,1JEbvmER,9,0,4
16546,06-08-2007,6Wo2GO90,10,1,4
12136,06-08-2007,JBEyXBO8,0,0,0
21585,06-08-2007,NbE1p8OJ,17,2,6
20975,06-08-2007,V430mqoB,4,0,2
5678,06-08-2007,VpoGGAor,19,2,5
17457,06-08-2007,njoZGAOr,0,0,0
27807,06-08-2007,nkOv8V3B,3,1,2
33146,06-08-2007,nkOvZZOB,11,2,2
24622,06-08-2007,qN3gjQEA,4,2,1
9947,06-08-2007,rNo6Qa36,11,1,3
6599,06-08-2007,xWoYgdEK,3,0,0
31799,06-08-2007,ydEjQ2OW,11,2,8
10492,07-08-2007,1m3MWnOB,0,0,0
21537,07-08-2007,1m3MzLoB,2,0,1
30711,07-08-2007,6K3lq8oz,4,1,0
20843,07-08-2007,8x3z8bOk,5,0,0
2876,07-08-2007,JBEyDVO8,2,0,0
1485,07-08-2007,KAoKdPOg,22,0,2
28823,07-08-2007,NbE1p8OJ,17,2,6
24049,07-08-2007,WwOaAnOB,1,0,1
29234,07-08-2007,dj3d6rO9,9,2,4
24450,07-08-2007,eVOBY6oj,13,1,2
22167,07-08-2007,ekE4grO2,8,0,2
27478,08-08-2007,JBEyBW38,3,0,0
32217,08-08-2007,Pk3ww93d,3,0,1
856,08-08-2007,VpoG9QEr,6,1,3
4435,08-08-2007,XJ3r2Q3R,6,0,1
6576,08-08-2007,Y1Em8ROw,12,0,0
27201,08-08-2007,Y1Emq9Ew,6,0,1
21811,08-08-2007,dj3dwaE9,8,0,0
10615,08-08-2007,nkOv8V3B,3,1,2
30202,08-08-2007,p038D3md,11,0,2
5617,08-08-2007,qN3gLMoA,0,0,0
8495,09-08-2007,JGoN4YEL,5,0,0
33834,09-08-2007,KAoKdPOg,22,0,2
12434,09-08-2007,NbE1kmoJ,3,0,2
19357,09-08-2007,V430J2OB,5,0,1
29233,09-08-2007,ZBEnlqoY,4,0,0
3715,09-08-2007,ekE4K6O2,6,0,0
2220,09-08-2007,njoZ9y3r,0,0,0
5587,09-08-2007,p038xX3m,38,2,3
12624,10-08-2007,1m3MkLOB,4,0,1
13996,10-08-2007,8x3zWRok,8,0,1
31945,10-08-2007,KAoKA9Eg,2,1,0
20891,10-08-2007,NbE15REJ,0,0,0
17840,10-08-2007,NbE18OJ2,7,1,1
27987,10-08-2007,xWoYRrOK,4,0,4
8188,11-08-2007,ekE4DKE2,0,0,0
9516,13-08-2007,6VOpqqEL,3,0,0
17469,13-08-2007,B1oX0moV,5,1,2
5998,13-08-2007,N6OknGox,7,0,0
19123,13-08-2007,NbE1V83J,25,0,3
26498,13-08-2007,Pk3w8Vod,2,0,2
21067,13-08-2007,VpoGGAor,19,2,5
33595,13-08-2007,ekE4DKE2,0,0,0
17922,13-08-2007,geEVABOz,4,0,0
17669,13-08-2007,p038RaOm,10,1,0
11817,13-08-2007,rNo6Qa36,11,1,3
30891,13-08-2007,wmo7qbEq,5,2,0
31224,13-08-2007,xWoYRrOK,4,0,4
24938,13-08-2007,xWoYwKEK,4,0,2
33018,14-08-2007,0ZED4pED,17,3,13
10832,14-08-2007,1JEbamOR,11,2,2
21466,14-08-2007,6K3lq8oz,5,1,0
8296,14-08-2007,6Wo2Rbo9,0,0,0
33283,14-08-2007,8gOq2DE2,16,2,0
21778,14-08-2007,B1oXzNEV,15,0,6
5654,14-08-2007,JGoN0BEL,1,0,2
31176,14-08-2007,Pk3w11Od,4,0,2
26060,14-08-2007,V430zyOB,3,0,1
31973,14-08-2007,VpoGawEr,6,1,2
2567,14-08-2007,WwOaAnOB,1,0,1
21401,14-08-2007,WwOaPzoB,0,0,3
21348,14-08-2007,Y1EmjR3w,4,1,1
2850,14-08-2007,eVOBY6oj,13,1,2
19092,14-08-2007,nkOvZZOB,11,2,2
18665,14-08-2007,rJoQA9oV,3,0,3
13814,15-08-2007,1JEbamOR,12,2,2
16952,15-08-2007,1m3Mw6OB,8,0,4
1727,15-08-2007,8xEx8yE0,5,0,1
32387,15-08-2007,9JoPwj38,2,0,0
30419,15-08-2007,N6OkJqox,4,0,0
123,15-08-2007,VpoGqdEr,0,0,0
25837,15-08-2007,Y1Em7Wow,6,0,2
30178,15-08-2007,Y1Em8ROw,12,0,0
16142,15-08-2007,dj3dyNo9,8,1,1
9315,15-08-2007,ekE4K6O2,2,0,0
7643,15-08-2007,p038D3md,11,0,2
19713,15-08-2007,we39RZok,0,0,0
17605,15-08-2007,xWoYNjOK,2,0,0
29307,16-08-2007,1m3MNboB,3,0,0
6428,16-08-2007,Pk3w2qEd,1,0,0
29124,16-08-2007,Pk3wy1Od,3,0,1
31964,16-08-2007,WwOaLVoB,12,0,0
27879,16-08-2007,dj3d1Xo9,2,1,1
22143,16-08-2007,m0oWNg3G,4,1,1
27747,16-08-2007,njoZ8vEr,3,0,1
32250,16-08-2007,rNo6XJE6,8,2,0
3417,17-08-2007,1JEbAeOR,0,0,0
12419,17-08-2007,8gOq6AE2,2,0,0
5692,17-08-2007,JBEyBW38,3,0,0
12219,17-08-2007,XJ3rZZ3R,6,0,1
16861,17-08-2007,XJ3remER,4,1,1
8618,17-08-2007,Y1Em8ROw,7,0,0
33203,17-08-2007,dj3d6rO9,9,2,4
446,17-08-2007,ekE48ZE2,2,0,4
5257,17-08-2007,njoZ8vEr,3,0,1
14454,17-08-2007,nkOv0X3B,4,0,0
32850,20-08-2007,8x3zKQok,1,0,1
26569,20-08-2007,NbE18OJ2,7,1,1
21082,20-08-2007,NbE1V83J,25,0,3
33382,20-08-2007,geEVeVOz,0,0,0
13346,20-08-2007,nkOvn7OB,7,2,7
25997,20-08-2007,v5oJddEB,4,0,0
14519,20-08-2007,wmo7xbOq,4,0,0
28742,20-08-2007,xWoYraOK,0,0,0
27998,21-08-2007,1JEbvmER,9,0,4
5544,21-08-2007,1m3MQn3B,12,0,2
8189,21-08-2007,1m3MdZEB,1,0,0
6583,21-08-2007,6Wo2GO90,10,1,4
26848,21-08-2007,8x3z8bOk,5,0,0
3134,21-08-2007,9JoPv5E8,14,0,4
29635,21-08-2007,JBEyDVO8,2,0,0
24483,21-08-2007,XJ3rgRoR,4,0,0
19524,21-08-2007,ZBEngr3Y,6,0,0
17357,21-08-2007,eVOBjkOj,0,0,0
10366,21-08-2007,njoZD1Er,2,0,0
30794,21-08-2007,nkOvn7OB,7,2,7
29028,21-08-2007,nkOvqXoB,7,0,1
24840,21-08-2007,we39G0Ok,9,0,3
33549,21-08-2007,we39mA3k,1,0,0
17113,22-08-2007,1JEbwJ3R,8,0,2
15632,22-08-2007,1m3MQn3B,11,2,2
32361,22-08-2007,6K3l0e3z,2,0,0
15872,22-08-2007,6K3lYqoz,2,1,1
2854,22-08-2007,8gOqn0E2,3,0,0
20408,22-08-2007,8x3zWRok,8,0,1
4548,22-08-2007,9JoPQZO8,4,0,0
28607,22-08-2007,JGoN0BEL,1,0,2
10601,22-08-2007,Pk3ww93d,2,0,1
3638,22-08-2007,WwOakY3B,4,0,2
2608,22-08-2007,WwOaqBOB,0,1,0
31549,22-08-2007,dj3dmKo9,1,0,0
30220,22-08-2007,ekE4grO2,8,0,2
149,22-08-2007,lnOR8a3N,4,0,0
28444,22-08-2007,nkOvqXoB,7,0,1
27729,22-08-2007,qN3gAYOA,8,1,2
2188,22-08-2007,xWoYbaOK,7,0,1
24749,23-08-2007,7RO5bAEq,2,0,1
17982,23-08-2007,8x3zJL3k,5,0,1
13989,23-08-2007,8xExn7o0,10,2,0
19337,23-08-2007,B1oXWY3V,4,0,0
4667,23-08-2007,KAoKbp3g,5,0,0
21769,23-08-2007,N6OkGVOx,7,2,0
8410,23-08-2007,NbE1kmoJ,3,0,2
11964,23-08-2007,Pk3w4wod,5,0,2
27233,23-08-2007,VpoGawEr,6,1,2
12173,23-08-2007,Y1Emv93w,5,0,1
19067,23-08-2007,dj3d8r39,2,0,0
26917,23-08-2007,dj3dqNo9,7,0,2
15811,23-08-2007,dj3dwaE9,8,0,0
23821,23-08-2007,eVOBxw3j,8,0,3
3818,23-08-2007,geEVz5Ez,6,0,2
15956,23-08-2007,njoZdJEr,4,0,0
32235,23-08-2007,qN3gGM3A,6,0,1
5932,23-08-2007,rJoQ9oVj,0,0,0
978,23-08-2007,rJoQeAoV,5,0,0
7581,23-08-2007,we39kZOk,8,0,0
3198,23-08-2007,wmo7X9Oq,2,1,0
18981,23-08-2007,xWoY7dEK,2,2,4
15388,24-08-2007,0ZEDMl3D,2,1,5
24024,24-08-2007,8x3zJ93k,3,1,0
13538,24-08-2007,JGoN9b3L,7,1,0
23356,24-08-2007,Y1EmjR3w,4,1,1
16455,24-08-2007,ZBEnxaoY,4,0,0
19921,24-08-2007,qN3gGM3A,0,0,0
8052,24-08-2007,xWoYlA3K,0,0,0
9654,27-08-2007,0ZED4pED,17,3,13
29499,27-08-2007,1m3MbpoB,1,0,0
29035,27-08-2007,6Wo2B6o9,7,0,0
29737,27-08-2007,7RO5NdEq,0,0,0
25781,27-08-2007,8KoAzaO6,2,0,1
25889,27-08-2007,8xExm730,4,1,0
11041,27-08-2007,dj3dV5O9,4,0,2
4082,27-08-2007,geEVz5Ez,6,0,2
5168,27-08-2007,njoZxAEr,6,0,2
4891,27-08-2007,nkOvMZoB,5,0,1
13906,27-08-2007,qN3gGM3A,6,0,1
24914,27-08-2007,v5oJMA3B,13,1,1
21374,27-08-2007,wmo7gboq,0,0,0
12827,28-08-2007,0ZEDMl3D,2,1,5
25873,28-08-2007,7RO56XEq,4,1,1
22898,28-08-2007,9JoPv5E8,14,0,4
5293,28-08-2007,XJ3rgRoR,4,0,0
30297,28-08-2007,Y1EmX9Ow,6,1,0
30704,28-08-2007,nkOv0X3B,4,0,0
13755,28-08-2007,we39G0Ok,9,0,3
30535,29-08-2007,1JEbwJ3R,8,0,2
13162,29-08-2007,6K3lYqoz,2,1,1
13856,29-08-2007,7RO5bAEq,2,0,1
28469,29-08-2007,8x3zWbok,1,0,1
31400,29-08-2007,9JoP2qE8,8,1,2
7213,29-08-2007,9JoPW538,3,0,0
1008,29-08-2007,B1oXzNEV,15,0,6
24639,29-08-2007,Pk3wPaod,6,0,0
10079,29-08-2007,Pk3wVEd9,15,1,5
15504,29-08-2007,V430zyOB,3,0,1
3445,29-08-2007,WeEeXdOa,4,1,0
4100,29-08-2007,ekE4rKo2,8,1,2
21558,29-08-2007,nkOvqXoB,2,0,0
31202,29-08-2007,qN3gAYOA,8,1,2
30057,29-08-2007,wmo7Kvoq,5,2,1
28264,29-08-2007,wmo7mPEq,0,0,0
20470,29-08-2007,ydEjldoW,3,1,0
7742,30-08-2007,6K3l7kEz,0,0,0
